wavelength  mua musp    n
846	0.007460937	0.896226843	1.43
847	0.007414062	0.895580063	1.43
848	0.007460937	0.894934512	1.43
849	0.007460937	0.894290187	1.43
850	0.007414062	0.893647083	1.43
851	0.007367187	0.893005197	1.43
852	0.007265625	0.892364525	1.43
853	0.007257812	0.891725063	1.43
854	0.00725	0.891086808	1.43
855	0.00725	0.890449756	1.43
856	0.00725	0.889813904	1.43
857	0.007234375	0.889179247	1.43
858	0.007226562	0.888545782	1.43
859	0.007210937	0.887913505	1.43
860	0.007210937	0.887282413	1.43
861	0.007210937	0.886652502	1.43
862	0.007203125	0.886023769	1.43
863	0.007148437	0.88539621	1.43
864	0.007117187	0.884769822	1.43
865	0.007117187	0.8841446	1.43
866	0.007015625	0.883520542	1.43
867	0.007	0.882897643	1.43
868	0.007	0.882275902	1.43
869	0.00696875	0.881655313	1.43
870	0.00696875	0.881035873	1.43
871	0.00696875	0.88041758	1.43
872	0.00696875	0.879800429	1.43
873	0.007039062	0.879184418	1.43
874	0.00696875	0.878569542	1.43
875	0.00696875	0.877955798	1.43
876	0.00696875	0.877343184	1.43
877	0.007039062	0.876731696	1.43
878	0.0070625	0.876121329	1.43
879	0.007101562	0.875512082	1.43
880	0.007101562	0.87490395	1.43
881	0.007101562	0.874296931	1.43
882	0.00715625	0.873691021	1.43
883	0.0071875	0.873086216	1.43
884	0.007234375	0.872482514	1.43
885	0.00734375	0.871879911	1.43
886	0.00740625	0.871278405	1.43
887	0.007609375	0.870677991	1.43
888	0.007726563	0.870078667	1.43
889	0.00796875	0.869480429	1.43
890	0.008023438	0.868883274	1.43
891	0.0080625	0.868287199	1.43
892	0.008703125	0.867692201	1.43
893	0.008765625	0.867098277	1.43
894	0.00928125	0.866505424	1.43
895	0.009328125	0.865913637	1.43
896	0.009390625	0.865322916	1.43
897	0.009632813	0.864733255	1.43
898	0.009640625	0.864144653	1.43
899	0.010726563	0.863557105	1.43
900	0.010992188	0.86297061	1.43
901	0.011210938	0.862385163	1.43
902	0.01159375	0.861800763	1.43
903	0.01325	0.861217405	1.43
904	0.013257813	0.860635088	1.43
905	0.013382813	0.860053807	1.43
906	0.013484375	0.85947356	1.43
907	0.013484375	0.858894344	1.43
908	0.013484375	0.858316156	1.43
909	0.013484375	0.857738993	1.43
910	0.013484375	0.857162852	1.43
911	0.012484375	0.85658773	1.43
912	0.012179688	0.856013625	1.43
913	0.011796875	0.855440532	1.43
914	0.011445313	0.85486845	1.43
915	0.010101563	0.854297376	1.43
916	0.009453125	0.853727306	1.43
917	0.00915625	0.853158238	1.43
918	0.008	0.852590169	1.43
919	0.007828125	0.852023096	1.43
920	0.007640625	0.851457017	1.43
921	0.007539062	0.850891928	1.43
922	0.007125	0.850327826	1.43
923	0.006664062	0.84976471	1.43
924	0.006054687	0.849202575	1.43
925	0.005664062	0.84864142	1.43
926	0.00540625	0.848081241	1.43
927	0.005359375	0.847522036	1.43
928	0.005257812	0.846963802	1.43
929	0.004890625	0.846406536	1.43
930	0.004742187	0.845850236	1.43
931	0.004726562	0.845294899	1.43
932	0.004679687	0.844740522	1.43
933	0.00440625	0.844187103	1.43
934	0.00415625	0.843634638	1.43
935	0.004085937	0.843083126	1.43
936	0.00359375	0.842532563	1.43
937	0.00359375	0.841982947	1.43
938	0.003578125	0.841434275	1.43
939	0.0035625	0.840886545	1.43
940	0.003484375	0.840339754	1.43
941	0.003484375	0.839793899	1.43
942	0.003351562	0.839248978	1.43
943	0.00296875	0.838704988	1.43
944	0.002945312	0.838161926	1.43
945	0.00296875	0.837619791	1.43
946	0.002945312	0.837078579	1.43
947	0.002945312	0.836538288	1.43
948	0.0029375	0.835998916	1.43
949	0.002851562	0.835460459	1.43
950	0.002851562	0.834922916	1.43
951	0.002726562	0.834386284	1.43
952	0.00284375	0.83385056	1.43
953	0.002851562	0.833315742	1.43
954	0.00284375	0.832781827	1.43
955	0.002726562	0.832248813	1.43
956	0.002632812	0.831716698	1.43
957	0.002632812	0.831185478	1.43
958	0.002632812	0.830655153	1.43
959	0.002320312	0.830125718	1.43
960	0.0023125	0.829597172	1.43
961	0.002257812	0.829069512	1.43
962	0.002203125	0.828542736	1.43
963	0.002101562	0.828016842	1.43
964	0.001898437	0.827491827	1.43
965	0.00184375	0.826967688	1.43
966	0.00184375	0.826444424	1.43
967	0.00184375	0.825922032	1.43
968	0.00184375	0.825400509	1.43
969	0.001804687	0.824879854	1.43
970	0.00175	0.824360064	1.43
971	0.001125	0.823841136	1.43
972	0.001125	0.823323068	1.43
973	0.001125	0.822805859	1.43
974	0.0015	0.822289505	1.43
975	0.001125	0.821774005	1.43
976	0.000976562	0.821259356	1.43
977	0.001125	0.820745555	1.43
978	0.001125	0.820232602	1.43
979	0.001125	0.819720492	1.43
980	0.0015	0.819209225	1.43
981	0.001164062	0.818698797	1.43
982	0.001070312	0.818189207	1.43
983	0.000976562	0.817680453	1.43
984	0.000976562	0.817172531	1.43
985	0.001070312	0.816665441	1.43
986	0.001070312	0.816159179	1.43
987	0.000976562	0.815653744	1.43
988	0.00071875	0.815149133	1.43
989	0.000507812	0.814645345	1.43
990	-3.13E-05	0.814142376	1.43
991	-3.13E-05	0.813640225	1.43
992	-0.00015625	0.81313889	1.43
993	-0.00015625	0.812638369	1.43
994	-0.000171875	0.812138659	1.43
995	-0.000210938	0.811639758	1.43
996	-0.000210938	0.811141664	1.43
997	-0.000183594	0.810644376	1.43
998	-0.00015625	0.81014789	1.43
999	0.000164062	0.809652206	1.43
1000	-0.00021875	0.80915732	1.43
